date,election,state,seat,voters_total,ballots_issued,ballots_not_returned,votes_rejected,votes_valid,majority,n_candidates,voter_turnout,majority_perc,votes_rejected_perc,ballots_not_returned_perc
2004-03-21,GE-11,Perak,P.060 Taiping,65046,44821,1027,1337,42457,2172,3,68.90661993051071,5.115764184940057,3.0529296250627938,2.2913366502309183
2004-03-21,GE-11,Perak,P.061 Padang Rengas,24863,18132,46,419,17667,5563,2,72.92764348630494,31.488085130469234,2.3167090567289614,0.2536951246415178
2004-03-21,GE-11,Perak,P.062 Sungai Siput,46783,31583,57,927,30599,10349,3,67.50956544043777,33.821366711330434,2.940430121169828,0.1804768388056866
2004-03-21,GE-11,Perak,P.063 Tambun,65219,47571,3,1280,46288,17360,2,72.94040080344685,37.50432077428275,2.6908846283215606,0.006306363120388472
2004-03-21,GE-11,Perak,P.064 Ipoh Timor,73333,49175,314,933,47928,9774,2,67.05712298692266,20.393089634451677,1.9094983729354702,0.6385358413828165
2004-03-21,GE-11,Perak,P.065 Ipoh Barat,68394,46768,481,1015,45272,598,2,68.38026727490715,1.3209047534900158,2.192840322336725,1.0284810126582278
2004-03-21,GE-11,Perak,P.066 Batu Gajah,73148,50952,235,1056,49661,8033,2,69.65603980970087,16.17567104971708,2.0821420825364276,0.46121840163290945
2004-03-21,GE-11,Perak,P.067 Kuala Kangsar,28391,20184,126,373,19685,6191,2,71.0929519918284,31.4503429006858,1.8596071392960416,0.6242568370986921
2004-03-21,GE-11,Perak,P.068 Beruas,42173,28328,56,1102,27170,4564,2,67.17093875228227,16.797938903202063,3.8978494623655915,0.1976842699802316
2004-03-21,GE-11,Perak,P.069 Parit,28916,21532,129,483,20920,4696,2,74.46396458707983,22.447418738049713,2.256692986964444,0.5991083039197473
2004-03-21,GE-11,Perak,P.070 Kampar,60874,38413,103,1542,36768,9490,2,63.10247396261129,25.81048738033072,4.025058731401723,0.2681383906489991
2004-03-21,GE-11,Perak,P.071 Gopeng,68466,47566,233,1491,45842,14782,2,69.47389945374346,32.24553902534794,3.1500221832548116,0.4898456880965395
2004-03-21,GE-11,Perak,P.072 Tapah,38899,25681,421,956,24304,9586,2,66.01969202293118,39.442067149440426,3.7846397466349964,1.639344262295082
2004-03-21,GE-11,Perak,P.073 Pasir Salak,42959,31310,94,919,30297,8547,2,72.8834470076119,28.210713932072483,2.9440030753459765,0.30022357074417116
2004-03-21,GE-11,Perak,P.074 Lumut,68522,50179,5486,1477,43216,11614,2,73.23049531537316,26.874305812661976,3.3047680844875034,10.932860359911517
2004-03-21,GE-11,Perak,P.075 Bagan Datok,34182,22690,54,1077,21559,12539,2,66.3799660640103,58.16132473676887,4.757907757554338,0.23799030409872188
2004-03-21,GE-11,Perak,P.076 Telok Intan,53063,35082,83,1172,33827,10041,3,66.11386465145205,29.68338900877997,3.348667104774422,0.23658856393592156
2004-03-21,GE-11,Perak,P.077 Tanjong Malim,52743,35273,117,1283,33873,14693,2,66.87712113455814,43.376730729489566,3.6494481738536813,0.3316984662489723
2004-03-21,GE-11,Pahang,P.078 Cameron Highlands,23061,15202,0,1010,14192,6260,2,65.92081869823512,44.109357384441935,6.643862649651362,0.0
2004-03-21,GE-11,Pahang,P.079 Lipis,28083,20875,231,528,20116,7624,2,74.33322650713954,37.900178962020284,2.557643867467545,1.1065868263473053
2004-03-21,GE-11,Pahang,P.080 Raub,44523,32540,75,1343,31122,9822,2,73.0858208117153,31.559668401773667,4.136762667488064,0.23048555623847575
2004-03-21,GE-11,Pahang,P.081 Jerantut,46059,36444,1427,776,34241,8457,2,79.12460105516837,24.698460909436058,2.21606648199446,3.91559653166502
2004-03-21,GE-11,Pahang,P.082 Indera Mahkota,47455,37296,370,801,36125,14229,2,78.5923506479823,39.38823529411765,2.1692032714076803,0.992063492063492
2004-03-21,GE-11,Pahang,P.083 Kuantan,45935,34290,246,543,33501,9147,2,74.64896048764558,27.303662577236498,1.594994712724709,0.7174103237095363
2004-03-21,GE-11,Pahang,P.084 Paya Besar,37440,29001,7,564,28430,12518,2,77.4599358974359,44.030953218431236,1.9452300475960544,0.02413709872073377
2004-03-21,GE-11,Pahang,P.085 Pekan,52687,41046,0,56,40990,22922,2,77.90536564997058,55.92095633081239,0.13643229547337132,0.0
2004-03-21,GE-11,Pahang,P.086 Maran,31860,24910,133,569,24208,7242,2,78.18581293157565,29.91573033707865,2.2964846430157,0.5339221196306704
2004-03-21,GE-11,Pahang,P.087 Kuala Krau,31404,25220,42,487,24691,7351,2,80.30824098840912,29.77198169373456,1.934228294542855,0.16653449643140364
2004-03-21,GE-11,Pahang,P.088 Temerloh,49984,37543,0,884,36659,12607,2,75.1100352112676,34.389917891922856,2.3546333537543616,0.0
2004-03-21,GE-11,Pahang,P.089 Bentong,52665,38689,240,1000,37449,16839,2,73.46245134339694,44.96515260754626,2.600847876407709,0.6203313603349789
2004-03-21,GE-11,Pahang,P.090 Bera,40631,31096,27,907,30162,4982,2,76.53269670940908,16.517472316159406,2.9193086356174964,0.08682788783123231
2004-03-21,GE-11,Pahang,P.091 Rompin,38319,30215,0,847,29368,9350,2,78.85122263107075,31.837374012530645,2.8032434221413207,0.0
2004-03-21,GE-11,Selangor,P.092 Sabak Bernam,30862,23087,7,776,22304,5348,2,74.80720627308665,23.977761836441893,3.362218370883882,0.03032009355914584
2004-03-21,GE-11,Selangor,P.093 Sungai Besar,31001,24120,0,795,23325,7349,2,77.80394180832876,31.506966773847804,3.296019900497513,0.0
2004-03-21,GE-11,Selangor,P.094 Hulu Selangor,58533,42592,55,1406,41131,14483,2,72.7657902379854,35.211883980452704,3.3053576886005125,0.1291322314049587
2004-03-21,GE-11,Selangor,P.095 Tanjong Karang,35816,27196,0,704,26492,9008,2,75.9325441143623,34.00271780160048,2.588615972937197,0.0
2004-03-21,GE-11,Selangor,P.096 Kuala Selangor,41712,31231,25,866,30340,13662,2,74.87293824319141,45.02966381015162,2.7751073511504196,0.0800486695911114
2004-03-21,GE-11,Selangor,P.097 Selayang,71152,51033,129,1444,49460,23226,2,71.72391499887564,46.959158916296,2.836712242652837,0.2527776144847452
2004-03-21,GE-11,Selangor,P.098 Gombak,92225,67358,134,691,66533,13207,2,73.0365952832746,19.850299851201658,1.0279066999880995,0.19893702307075628
2004-03-21,GE-11,Selangor,P.099 Ampang,66626,47479,73,710,46696,19732,2,71.26196980157896,42.25629604248758,1.497700712989917,0.1537521851766044
2004-03-21,GE-11,Selangor,P.100 Pandan,57884,40024,62,632,39330,14112,2,69.14518692557529,35.88100686498856,1.5815024273059406,0.15490705576654007
2004-03-21,GE-11,Selangor,P.101 Hulu Langat,79999,61209,487,1625,59097,22777,2,76.51220640258003,38.541719545831434,2.676130562234446,0.7956346288944436
2004-03-21,GE-11,Selangor,P.102 Serdang,78837,59850,102,2038,57710,11280,2,75.9161307507896,19.5460058915266,3.410992836580304,0.17042606516290726
2004-03-21,GE-11,Selangor,P.103 Puchong,59694,40496,78,533,39885,11882,3,67.83931383388615,29.790648113325812,1.3187193824533623,0.19261161596207033
2004-03-21,GE-11,Selangor,P.104 Kelana Jaya,72518,50803,55,627,50121,21571,2,70.05571030640668,43.03784840685541,1.2355166706077085,0.10826132315020767
2004-03-21,GE-11,Selangor,P.105 Petaling Jaya Selatan,73503,49738,38,1008,48692,21416,2,67.66798634069357,43.982584408116324,2.028169014084507,0.07640033776991435
2004-03-21,GE-11,Selangor,P.106 Petaling Jaya Utara,75935,52460,40,619,51801,13043,2,69.08540198854283,25.179050597478813,1.180847004959939,0.07624857033930614
2004-03-21,GE-11,Selangor,P.107 Subang,68739,52017,532,1063,50422,15460,2,75.67319862087025,30.66121930903177,2.0646790327279794,1.0227425649306958
2004-03-21,GE-11,Selangor,P.108 Shah Alam,69170,52336,213,699,51424,13410,2,75.66285962122308,26.077317983820787,1.3410586497323638,0.4069856313054112
2004-03-21,GE-11,Selangor,P.109 Kapar,104185,75789,7,2356,73426,14588,2,72.74463694389787,19.867621823332335,3.1089176849383757,0.009236168837166343
2004-03-21,GE-11,Selangor,P.110 Klang,74062,52265,55,1215,50995,13281,2,70.56925278820447,26.04372977742916,2.3271403945604288,0.10523294747919257
2004-03-21,GE-11,Selangor,P.111 Kota Raja,58374,44758,10,627,44121,8239,3,76.67454688731284,18.673647469458988,1.4011799410029497,0.022342374547566914
2004-03-21,GE-11,Selangor,P.112 Kuala Langat,63151,48694,566,1387,46741,21495,2,77.10725087488719,45.98746282706831,2.881898271276596,1.1623608658150903
2004-03-21,GE-11,Selangor,P.113 Sepang,58296,43054,66,315,42673,18837,2,73.85412378207768,44.142666322967685,0.7327626314320276,0.1532958610117527
2004-03-21,GE-11,W.P. Kuala Lumpur,P.114 Kepong,60273,44956,34,212,44710,1854,2,74.58729447679724,4.146723328114516,0.4719291215885313,0.07562950440430644
2004-03-21,GE-11,W.P. Kuala Lumpur,P.115 Batu,67652,46228,0,309,45919,11517,2,68.33205226748656,25.081121104553674,0.6684260621268495,0.0
2004-03-21,GE-11,W.P. Kuala Lumpur,P.116 Wangsa Maju,50682,37254,829,340,36085,10185,2,73.50538652776135,28.22502424830262,0.9334248455730955,2.2252644011381326
2004-03-21,GE-11,W.P. Kuala Lumpur,P.117 Segambut,57349,40261,467,640,39154,16968,2,70.2034909065546,43.33656842212801,1.6082826556767353,1.1599314473063262
2004-03-21,GE-11,W.P. Kuala Lumpur,P.118 Setiawangsa,51536,36137,0,292,35845,19669,2,70.11991617510091,54.872367136281206,0.8080360848991339,0.0
2004-03-21,GE-11,W.P. Kuala Lumpur,P.119 Titiwangsa,52017,34980,786,189,34005,11815,2,67.24724609262357,34.74489045728569,0.5527285488682224,2.246998284734134
2004-03-21,GE-11,W.P. Kuala Lumpur,P.120 Bukit Bintang,65112,39938,298,499,39141,304,4,61.33738788548961,0.7766791855088016,1.2588294651866803,0.7461565426410937
2004-03-21,GE-11,W.P. Kuala Lumpur,P.121 Lembah Pantai,56562,37958,85,213,37660,15288,2,67.10865952406209,40.594795539033456,0.5624059356269637,0.22393171399968387
2004-03-21,GE-11,W.P. Kuala Lumpur,P.122 Seputeh,74702,53718,32,187,53499,12895,2,71.90972129260261,24.103254266434888,0.3483217226092464,0.05957034885885551
2004-03-21,GE-11,W.P. Kuala Lumpur,P.123 Cheras,67794,46553,54,248,46251,11861,2,68.66831873027111,25.644850922142226,0.5333448031140455,0.1159968208278736
2004-03-21,GE-11,W.P. Kuala Lumpur,P.124 Bandar Tun Razak,67241,50015,496,600,48919,17527,2,74.38170164036822,35.828614648705006,1.2116561319897414,0.9917024892532241
2004-03-21,GE-11,W.P. Putrajaya,P.125 Putrajaya,5079,4662,8,28,4626,3546,2,91.78972238629652,76.65369649805449,0.6016330038676407,0.1716001716001716
2004-03-21,GE-11,Negeri Sembilan,P.126 Jelebu,37716,27470,90,860,26520,14780,2,72.83381058436737,55.7315233785822,3.1409788166544925,0.32763014197306156
2004-03-21,GE-11,Negeri Sembilan,P.127 Jempol,50553,36985,295,1050,35640,17080,2,73.16084109746207,47.923681257014586,2.8618152085036797,0.7976206570231175
2004-03-21,GE-11,Negeri Sembilan,P.128 Seremban,81704,59172,134,2190,56848,16236,2,72.42240281993537,28.560371517027868,3.709475253226735,0.22645846008247142
2004-03-21,GE-11,Negeri Sembilan,P.129 Kuala Pilah,43094,31778,0,910,30868,13342,2,73.74112405439273,43.22275495658935,2.8636163383472844,0.0
2004-03-21,GE-11,Negeri Sembilan,P.130 Rasah,65152,48055,1306,1294,45455,4563,2,73.75828831041258,10.03849961500385,2.767973646495112,2.717719279991676
2004-03-21,GE-11,Negeri Sembilan,P.131 Rembau,53537,39866,80,1114,38672,18656,2,74.46438911407064,48.24162184526272,2.7999798924244708,0.20067225204434855
2004-03-21,GE-11,Negeri Sembilan,P.132 Telok Kemang,56459,41189,489,1489,39211,17777,2,72.95382489948459,45.336767743745376,3.658476658476659,1.1872101774745685
2004-03-21,GE-11,Negeri Sembilan,P.133 Tampin,41571,30778,39,951,29788,18084,2,74.03718938683217,60.70901033973413,3.0937896483294836,0.12671388654233545
2004-03-21,GE-11,Melaka,P.134 Masjid Tanah,39005,30807,85,745,29977,18399,2,78.98218177156775,61.3770557427361,2.424972332530434,0.27591131885610415
2004-03-21,GE-11,Melaka,P.135 Alor Gajah,51588,39343,110,1941,37292,22548,2,76.26385981235946,60.463370159819796,4.947365738026662,0.27959230358640674
2004-03-21,GE-11,Melaka,P.136 Tangga Batu,53291,42965,10,1321,41634,24444,2,80.62336979977857,58.7116299178556,3.0753113723664303,0.02327475852438031
2004-03-21,GE-11,Melaka,P.137 Bukit Katil,66034,53149,85,1334,51730,27252,2,80.48732471151226,52.68122946066113,2.5139454243931856,0.1599277502869292
2004-03-21,GE-11,Melaka,P.138 Kota Melaka,82781,64391,217,1959,62215,219,2,77.78475737186069,0.3520051434541509,3.052638140056721,0.3370036185181159
2004-03-21,GE-11,Melaka,P.139 Jasin,53218,42406,95,1249,41062,21334,2,79.6835657108497,51.9555793677853,2.951951029283165,0.22402490213649012
2004-03-21,GE-11,Johor,P.140 Segamat,40983,28974,1,876,28097,7809,2,70.6976063245736,27.793002811688076,3.0235046422531324,0.0034513701939670053
2004-03-21,GE-11,Johor,P.141 Sekijang,33594,24414,0,0,24414,14842,2,72.67369173066619,60.79298763004834,0.0,0.0
2004-03-21,GE-11,Johor,P.142 Labis,32518,23073,25,839,22209,10729,2,70.95454825019989,48.30924400018011,3.640229087122527,0.10835175313136566
2004-03-21,GE-11,Johor,P.143 Pagoh,40172,29534,42,881,28611,18747,2,73.51886886388529,65.5237496067946,2.987250779872508,0.1422089794812758
2004-03-21,GE-11,Johor,P.144 Ledang,57175,41684,59,1362,40263,21671,2,72.90599038041103,53.823609765789925,3.272072072072072,0.14154111889453988
2004-03-21,GE-11,Johor,P.145 Bakri,55438,40939,181,1177,39581,19059,2,73.8464591074714,48.151891058841365,2.8877766328082832,0.4421212047192164
2004-03-21,GE-11,Johor,P.146 Muar,42130,29770,81,872,28817,13415,2,70.66223593638738,46.55238227435194,2.9371147563070497,0.27208599261001004
2004-03-21,GE-11,Johor,P.147 Parit Sulong,50134,38116,110,1244,36762,17186,2,76.0282443052619,46.74936075295142,3.2731673946219018,0.28859271696925176
2004-03-21,GE-11,Johor,P.148 Ayer Hitam,32804,25218,0,851,24367,15763,2,76.87477136934521,64.68994952189436,3.374573717186137,0.0
2004-03-21,GE-11,Johor,P.149 Sri Gading,35807,26828,0,0,26828,16196,2,74.92389756192924,60.3697629342478,0.0,0.0
2004-03-21,GE-11,Johor,P.150 Batu Pahat,68415,50234,0,1372,48862,29102,2,73.42541840239714,59.5595759485899,2.731217900226938,0.0
2004-03-21,GE-11,Johor,P.151 Simpang Renggam,34240,24888,142,907,23839,14155,2,72.68691588785046,59.3774906665548,3.665238826477006,0.5705560912889746
2004-03-21,GE-11,Johor,P.152 Kluang,67475,49662,881,1477,47304,18698,2,73.60059281215266,39.52731270082868,3.027818207908817,1.773992187185373
2004-03-21,GE-11,Johor,P.153 Sembrong,30767,22956,24,760,22172,16978,2,74.61240939968148,76.57405736965542,3.3141461712890283,0.10454783063251437
2004-03-21,GE-11,Johor,P.154 Mersing,33890,24484,0,613,23871,14573,2,72.24550014753615,61.04897155544384,2.5036758699558894,0.0
2004-03-21,GE-11,Johor,P.155 Tenggara,29819,23056,92,640,22324,17088,2,77.31982963882088,76.54542196738936,2.7869709109911165,0.39902845246356694
2004-03-21,GE-11,Johor,P.156 Kota Tinggi,33262,0,0,0,0,0,1,,,,
2004-03-21,GE-11,Johor,P.157 Pengerang,30957,0,0,0,0,0,1,,,,
2004-03-21,GE-11,Johor,P.158 Tebrau,52644,39261,29,1101,38131,26011,2,74.57829952131297,68.21483832052661,2.8063825448613375,0.07386464939762104
2004-03-21,GE-11,Johor,P.159 Pasir Gudang,61171,46178,146,907,45125,31121,2,75.49001978061499,68.96620498614958,1.9703684393465415,0.3161678721469098
2004-03-21,GE-11,Johor,P.160 Johor Bahru,91108,62455,1,1100,61354,46792,2,68.55051148087983,76.26560615444797,1.761296314087168,0.0016011528300376272
2004-03-21,GE-11,Johor,P.161 Pulai,73256,50948,60,1002,49886,34926,2,69.54788686250956,70.01162650843924,1.9690300267253578,0.1177671351181597
2004-03-21,GE-11,Johor,P.162 Gelang Patah,70023,52297,58,1903,50336,31666,2,74.68546049155277,62.909249841068025,3.6428721836176035,0.11090502323269022
2004-03-21,GE-11,Johor,P.163 Kulai,62273,48377,30,1935,46412,18144,2,77.68535320283269,39.09333792984573,4.002316586344551,0.06201294003348698
2004-03-21,GE-11,Johor,P.164 Pontian,44377,33460,117,1167,32176,21158,2,75.39941861775243,65.7570860268523,3.499985004348739,0.3496712492528392
2004-03-21,GE-11,Johor,P.165 Tanjong Piai,44575,33938,0,1461,32477,23615,2,76.13684800897364,72.71299689010684,4.304908951617656,0.0
2004-03-21,GE-11,W.P. Labuan,P.166 Labuan,22006,14761,0,488,14273,7901,2,67.07716077433427,55.35626707769915,3.3060090779757467,0.0
2004-03-21,GE-11,Sabah,P.167 Kudat,37089,24442,0,1061,23381,6748,4,65.90094097980533,28.861041016209743,4.340888634317977,0.0
2004-03-21,GE-11,Sabah,P.168 Kota Marudu,28111,18626,0,901,17725,3189,2,66.2587599160471,17.99153737658674,4.837324170514335,0.0
2004-03-21,GE-11,Sabah,P.169 Kota Belud,41065,30881,87,1084,29710,10421,3,75.20029221965177,35.075732076741836,3.520166266155745,0.2817266280237039
2004-03-21,GE-11,Sabah,P.170 Tuaran,39338,27198,8,981,26209,8499,2,69.1392546647008,32.42779197985425,3.6079440970945202,0.02941392749466873
2004-03-21,GE-11,Sabah,P.171 Sepanggar,34527,22083,32,727,21324,11128,2,63.95864106351551,52.185331082348526,3.296902634801143,0.14490784766562514
2004-03-21,GE-11,Sabah,P.172 Kota Kinabalu,43121,25078,112,294,24672,10806,3,58.157278356253336,43.79863813229572,1.1776015380918048,0.44660658744716486
2004-03-21,GE-11,Sabah,P.173 Putatan,34123,21252,727,725,19800,7832,2,62.28057322040852,39.55555555555556,3.5322777101096223,3.4208545078110295
2004-03-21,GE-11,Sabah,P.174 Penampang,32832,21996,310,436,21250,12653,4,66.99561403508771,59.54352941176471,2.010513695471733,1.4093471540280051
2004-03-21,GE-11,Sabah,P.175 Papar,31275,0,0,0,0,0,1,,,,
2004-03-21,GE-11,Sabah,P.176 Kimanis,21576,15126,424,500,14202,5108,2,70.10567296996662,35.96676524433178,3.400897837028976,2.8031204548459603
2004-03-21,GE-11,Sabah,P.177 Beaufort,26461,0,0,0,0,0,1,,,,
2004-03-21,GE-11,Sabah,P.178 Sipitang,23542,0,0,0,0,0,1,,,,
2004-03-21,GE-11,Sabah,P.179 Ranau,27986,19699,298,775,18626,1387,4,70.38876581147717,7.446580049393321,3.9946394515746606,1.5127671455403828
2004-03-21,GE-11,Sabah,P.180 Keningau,34510,0,0,0,0,0,1,,,,
2004-03-21,GE-11,Sabah,P.181 Tenom,20417,14063,7,396,13660,2404,2,68.87887544693147,17.598828696925327,2.8173022196926576,0.049776007964161276
2004-03-21,GE-11,Sabah,P.182 Pensiangan,18075,12463,2,552,11909,808,3,68.95159059474412,6.784784616676463,4.429821041649948,0.016047500601781273
2004-03-21,GE-11,Sabah,P.183 Beluran,18960,0,0,0,0,0,1,,,,
2004-03-21,GE-11,Sabah,P.184 Libaran,26888,16484,69,804,15611,10669,2,61.306158881285334,68.34283518032157,4.8979591836734695,0.4185877214268382
2004-03-21,GE-11,Sabah,P.185 Batu Sapi,26504,0,0,0,0,0,1,,,,
2004-03-21,GE-11,Sabah,P.186 Sandakan,33208,18798,124,385,18289,1330,3,56.60684172488557,7.272130788998851,2.061690050337367,0.6596446430471327
2004-03-21,GE-11,Sabah,P.187 Kinabatangan,19441,0,0,0,0,0,1,,,,
2004-03-21,GE-11,Sabah,P.188 Silam,40362,24141,146,1517,22478,10748,2,59.811208562509286,47.81564196102856,6.322150448010003,0.6047802493682946
2004-03-21,GE-11,Sabah,P.189 Semporna,33772,20918,118,847,19953,13319,5,61.93888428283786,66.75186688718489,4.072115384615384,0.5641074672530835
2004-03-21,GE-11,Sabah,P.190 Tawau,41143,0,0,0,0,0,1,,,,
2004-03-21,GE-11,Sabah,P.191 Kalabakan,34617,0,0,0,0,0,1,,,,
2004-03-21,GE-11,Sarawak,P.192 Mas Gading,28800,18755,91,218,18446,2712,2,65.12152777777777,14.702374498536269,1.1680240034290614,0.4852039456145028
2004-03-21,GE-11,Sarawak,P.193 Santubong,23238,14902,38,244,14620,10560,2,64.12772183492555,72.2298221614227,1.6415500538213132,0.25499932894913435
2004-03-21,GE-11,Sarawak,P.194 Petra Jaya,39365,24195,247,292,23656,12816,2,61.463228756509594,54.17653026716267,1.2193085017538,1.0208720810084728
2004-03-21,GE-11,Sarawak,P.195 Bandar Kuching,55012,34693,329,577,33787,2041,2,63.0644223078601,6.040784917275875,1.6790827610289838,0.9483181045167612
2004-03-21,GE-11,Sarawak,P.196 Stampin,59809,35806,698,529,34579,7731,2,59.867244060258486,22.357500216894646,1.5067790816907827,1.9493939563201699
2004-03-21,GE-11,Sarawak,P.197 Kota Samarahan,27628,0,0,0,0,0,1,,,,
2004-03-21,GE-11,Sarawak,P.198 Mambong,35652,22089,0,451,21638,9098,2,61.95725345001682,42.046399852112025,2.0417402326950067,0.0
2004-03-21,GE-11,Sarawak,P.199 Serian,31601,18686,89,372,18225,9695,2,59.13104015695706,53.19615912208505,2.000322632682691,0.47629241143101786
2004-03-21,GE-11,Sarawak,P.200 Batang Sadong,18496,11969,0,167,11802,9732,2,64.71128892733564,82.46059989832231,1.3952711170523853,0.0
2004-03-21,GE-11,Sarawak,P.201 Batang Lupar,19027,0,0,0,0,0,1,,,,
